City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
Mumbai,2019-01-23,100.0,26.04,113.83,41.97,21.92,1.65,29.55
Mumbai,2019-01-24,125.0,53.38,150.95,70.2,18.37,1.78,37.42
Mumbai,2019-01-25,133.0,47.4,135.35,79.41,12.39,1.83,52.07
Mumbai,2019-01-26,131.0,38.28,122.56,72.66,12.89,1.84,54.64
Mumbai,2019-01-27,117.0,36.88,117.84,68.41,10.85,1.79,34.26
Mumbai,2019-01-28,112.0,46.01,121.37,13.44,12.57,2.29,35.58
Mumbai,2019-01-29,118.0,47.42,125.09,38.05,14.45,2.12,40.56
Mumbai,2019-01-30,150.0,51.55,173.72,38.05,17.46,2.83,48.14
Mumbai,2019-01-31,151.0,51.24,174.07,38.05,24.08,2.93,47.64
Mumbai,2019-02-01,146.0,48.04,153.71,38.05,17.87,2.3,59.04
Mumbai,2019-02-04,201.0,66.26,217.26,17.9,22.36,3.25,56.12
Mumbai,2019-02-05,164.0,65.62,209.61,30.45,19.76,2.73,70.86
Mumbai,2019-02-06,156.0,43.34,146.7,23.77,14.66,1.88,65.06
Mumbai,2019-02-07,103.0,18.67,94.56,24.61,12.31,1.59,44.44
Mumbai,2019-02-08,132.0,52.26,203.43,36.41,13.66,1.64,38.51
Mumbai,2019-02-09,170.0,72.35,188.49,34.58,20.72,2.0,32.65
Mumbai,2019-02-10,180.0,86.52,222.61,30.53,26.28,2.84,55.92
Mumbai,2019-02-11,213.0,101.67,261.7,34.5,25.97,3.17,69.16
Mumbai,2019-02-12,225.0,94.74,221.18,45.67,24.49,3.27,55.38
Mumbai,2019-02-13,190.0,78.47,152.16,34.45,21.96,2.6,56.51
Mumbai,2019-02-14,139.0,49.64,100.42,32.54,16.76,1.91,56.4
Mumbai,2019-02-15,118.0,47.74,119.49,30.95,15.42,1.86,68.09
Mumbai,2019-02-16,125.0,52.57,130.57,37.75,17.91,2.16,58.37
Mumbai,2019-02-17,165.0,59.84,168.11,34.62,19.85,2.37,90.64
Mumbai,2019-02-18,155.0,54.99,136.62,32.21,19.18,2.25,83.46
Mumbai,2019-02-19,143.0,49.87,120.19,34.17,18.32,2.19,76.99
Mumbai,2019-02-20,166.0,64.73,182.68,28.4,22.73,3.0,101.76
Mumbai,2019-02-21,114.0,35.61,84.13,20.68,17.0,1.67,70.35
Mumbai,2019-02-22,105.0,38.3,103.84,21.65,16.77,1.85,56.96
Mumbai,2019-02-23,156.0,58.39,196.31,32.52,21.28,2.51,78.9
Mumbai,2019-02-24,140.0,31.67,126.11,22.27,18.07,1.84,62.79
Mumbai,2019-02-25,119.0,35.64,118.0,26.2,15.66,1.97,57.0
Mumbai,2019-02-26,118.0,27.8,116.06,24.5,8.13,1.69,45.78
Mumbai,2019-02-27,108.0,22.69,109.49,18.29,7.67,1.72,37.63
Mumbai,2019-02-28,106.0,49.14,133.69,13.9,10.0,1.92,49.84
Mumbai,2019-03-01,159.0,41.12,150.77,38.66,17.55,2.35,70.34
Mumbai,2019-03-02,184.0,49.77,203.42,35.35,15.04,2.78,72.01
Mumbai,2019-03-03,114.0,15.85,58.71,12.5,7.53,1.64,63.43
Mumbai,2019-03-04,95.0,16.82,81.35,7.43,7.72,1.64,73.28
Mumbai,2019-03-05,106.0,22.15,126.58,5.5,6.83,1.54,76.26
Mumbai,2019-03-06,113.0,23.44,92.09,10.1,7.12,1.67,80.67
Mumbai,2019-03-07,113.0,25.23,102.94,15.47,7.22,1.75,80.8
Mumbai,2019-03-08,122.0,29.13,108.52,17.87,8.15,1.83,81.24
Mumbai,2019-03-09,151.0,36.24,132.21,20.05,10.39,2.14,89.05
Mumbai,2019-03-10,142.0,30.19,158.13,17.41,9.84,1.96,61.16
Mumbai,2019-03-11,127.0,23.72,128.8,9.46,7.23,1.67,46.22
Mumbai,2019-03-12,109.0,21.02,92.1,9.01,6.71,1.54,60.52
Mumbai,2019-03-13,142.0,23.36,90.2,10.9,7.4,1.58,97.63
Mumbai,2019-03-14,104.0,21.54,99.26,14.7,5.16,1.63,68.64
Mumbai,2019-03-15,124.0,28.02,113.58,17.95,4.28,1.73,85.43
Mumbai,2019-03-16,153.0,39.49,158.64,25.05,6.0,2.18,89.53
Mumbai,2019-03-17,135.0,37.52,132.12,20.46,4.04,1.93,87.21
Mumbai,2019-03-18,137.0,40.68,145.41,23.59,5.96,2.28,86.68
Mumbai,2019-03-19,140.0,35.58,140.87,20.39,7.17,2.34,57.91
Mumbai,2019-03-20,108.0,27.08,92.8,10.65,4.35,1.8,65.62
Mumbai,2019-03-21,98.0,19.81,79.16,3.53,3.2,1.58,55.06
Mumbai,2019-03-22,81.0,18.03,65.91,7.2,3.15,1.44,37.28
Mumbai,2019-03-23,90.0,31.96,115.36,10.21,3.86,1.44,51.37
Mumbai,2019-03-24,149.0,49.58,188.42,20.72,5.64,1.44,66.28
Mumbai,2019-03-25,160.0,55.04,206.24,34.94,4.78,1.71,50.36
Mumbai,2019-03-26,147.0,40.69,151.14,23.48,1.22,1.71,35.31
Mumbai,2019-03-27,128.0,34.51,127.47,10.1,24.1,1.6,29.84
Mumbai,2019-03-28,111.0,32.94,105.11,10.48,42.91,1.61,32.64
Mumbai,2019-03-29,98.0,29.55,100.84,5.19,28.83,1.5,21.98
Mumbai,2019-03-30,101.0,24.24,89.43,5.62,28.87,1.49,17.4
Mumbai,2019-03-31,87.0,18.43,90.53,5.77,28.27,1.46,14.4
Mumbai,2019-04-01,90.0,19.8,87.09,2.49,29.66,1.43,13.07
Mumbai,2019-04-02,86.0,22.9,89.81,18.8,22.45,1.7,43.42
Mumbai,2019-04-03,138.0,27.35,92.65,29.36,22.97,1.79,35.71
Mumbai,2019-04-04,94.0,16.91,66.3,19.55,22.44,1.72,21.67
Mumbai,2019-04-05,94.0,19.09,60.59,19.43,22.69,1.76,25.83
Mumbai,2019-04-06,95.0,17.84,66.09,21.09,22.87,1.78,14.0
Mumbai,2019-04-07,98.0,18.74,71.13,22.34,23.04,1.85,15.02
Mumbai,2019-04-08,95.0,16.1,59.23,21.77,23.21,1.78,21.22
Mumbai,2019-04-09,93.0,16.87,60.7,18.49,23.29,1.73,22.29
Mumbai,2019-04-10,94.0,14.22,52.28,17.8,23.47,1.77,19.22
Mumbai,2019-04-11,92.0,17.17,64.97,15.32,22.99,1.74,20.81
Mumbai,2019-04-12,96.0,22.32,76.97,20.93,23.7,1.83,24.64
Mumbai,2019-04-13,109.0,33.1,114.51,34.12,25.33,2.06,25.95
Mumbai,2019-04-14,108.0,22.7,83.82,30.65,23.82,1.91,15.09
Mumbai,2019-04-15,102.0,20.7,84.28,28.62,22.74,1.88,35.39
Mumbai,2019-04-16,101.0,27.28,106.52,24.92,19.95,1.85,28.41
Mumbai,2019-04-17,93.0,13.15,50.12,20.49,19.47,1.69,19.05
Mumbai,2019-04-18,96.0,21.44,88.17,34.18,20.13,1.82,32.75
Mumbai,2019-04-19,99.0,21.5,95.76,27.23,20.07,1.84,21.3
Mumbai,2019-04-20,102.0,22.27,75.24,34.26,20.16,1.92,23.3
Mumbai,2019-04-21,100.0,21.17,69.22,23.45,20.28,1.89,14.96
Mumbai,2019-04-22,98.0,20.98,75.94,27.14,22.6,1.86,24.44
Mumbai,2019-04-23,97.0,18.09,71.69,22.31,24.63,1.84,32.45
Mumbai,2019-04-24,93.0,16.24,67.42,14.65,23.62,1.77,34.41
Mumbai,2019-04-25,90.0,17.48,57.09,15.74,22.37,1.76,31.8
Mumbai,2019-04-26,93.0,17.19,74.24,18.72,20.85,1.79,27.22
Mumbai,2019-04-27,100.0,26.23,99.86,24.73,24.2,1.94,22.74
Mumbai,2019-04-28,103.0,23.77,99.29,27.13,23.41,1.88,16.98
Mumbai,2019-04-29,97.0,22.63,88.73,22.3,23.8,1.85,15.57
Mumbai,2019-04-30,96.0,21.86,85.4,19.2,24.52,1.84,18.42
Mumbai,2019-05-01,90.0,19.09,89.67,12.89,23.3,1.77,12.82
Mumbai,2019-05-02,105.0,21.65,114.38,13.17,22.6,1.76,23.08
Mumbai,2019-05-03,97.0,17.93,85.82,14.87,19.09,1.8,11.7
Mumbai,2019-05-04,92.0,16.54,76.05,16.35,19.29,1.8,16.35
Mumbai,2019-05-05,91.0,14.8,71.97,9.55,19.68,1.79,17.61
Mumbai,2019-05-06,93.0,15.73,61.85,12.71,19.8,1.8,19.01
Mumbai,2019-05-07,95.0,13.48,52.14,13.09,21.62,1.82,21.85
Mumbai,2019-05-08,90.0,12.89,47.56,9.3,24.67,1.76,24.36
Mumbai,2019-05-09,91.0,10.95,46.73,11.28,24.3,1.76,11.22
Mumbai,2019-05-10,89.0,12.8,49.69,11.68,24.35,1.75,18.84
Mumbai,2019-05-11,93.0,12.96,45.38,19.48,24.31,1.78,16.01
Mumbai,2019-05-12,94.0,14.62,62.45,18.89,24.16,1.81,15.75
Mumbai,2019-05-13,92.0,18.73,70.93,14.77,24.34,1.77,15.94
Mumbai,2019-05-14,92.0,15.43,64.72,16.34,22.41,1.67,20.13
Mumbai,2019-05-15,80.0,15.19,64.91,15.87,22.61,1.45,22.69
Mumbai,2019-05-16,76.0,16.01,58.49,14.07,19.58,1.43,19.94
Mumbai,2019-05-17,79.0,15.25,64.12,18.31,18.85,1.5,14.32
Mumbai,2019-05-18,92.0,16.14,74.72,20.05,24.56,1.62,14.88
Mumbai,2019-05-19,83.0,12.37,58.55,20.27,23.69,1.54,15.65
Mumbai,2019-05-20,84.0,12.04,58.33,16.87,17.63,1.65,22.67
Mumbai,2019-05-21,92.0,14.62,69.48,14.59,11.05,1.79,15.14
Mumbai,2019-05-22,89.0,11.08,45.31,12.09,10.84,1.75,14.77
Mumbai,2019-05-23,93.0,25.61,55.67,13.9,11.83,1.78,17.17
Mumbai,2019-05-24,90.0,16.84,79.74,12.8,10.96,1.69,14.79
Mumbai,2019-05-25,75.0,14.03,60.49,10.11,12.41,1.41,26.22
Mumbai,2019-05-26,71.0,17.07,76.72,9.62,15.93,1.36,23.81
Mumbai,2019-05-27,86.0,18.11,86.81,9.78,14.91,1.45,23.04
Mumbai,2019-05-28,90.0,16.57,72.77,9.8,11.23,1.76,19.96
Mumbai,2019-05-29,91.0,14.93,60.16,9.83,11.33,1.7,26.66
Mumbai,2019-05-30,73.0,12.88,48.56,9.69,11.02,1.39,19.95
Mumbai,2019-05-31,76.0,13.92,48.68,11.04,13.74,1.45,31.89
Mumbai,2019-06-01,81.0,12.38,45.97,14.13,16.05,1.58,24.38
Mumbai,2019-06-02,81.0,12.49,43.71,13.65,16.32,1.6,24.89
Mumbai,2019-06-03,81.0,16.91,45.9,11.69,13.11,1.29,24.56
Mumbai,2019-06-04,66.0,14.51,49.54,7.05,7.54,0.68,18.91
Mumbai,2019-06-05,64.0,16.41,53.63,6.38,9.08,0.63,17.04
Mumbai,2019-06-06,65.0,12.41,57.2,8.5,9.9,0.58,18.84
Mumbai,2019-06-07,72.0,12.86,65.7,11.45,10.37,0.5,17.37
Mumbai,2019-06-08,77.0,14.42,77.47,11.93,8.74,0.52,18.69
Mumbai,2019-06-09,86.0,16.3,85.38,11.54,9.59,0.55,15.94
Mumbai,2019-06-10,87.0,18.41,75.69,20.97,9.76,0.68,22.76
Mumbai,2019-06-11,90.0,18.13,50.39,28.04,9.34,0.7,30.22
Mumbai,2019-06-12,71.0,15.48,46.88,19.26,9.46,0.63,20.67
Mumbai,2019-06-13,61.0,13.64,57.28,15.52,8.57,0.53,21.85
Mumbai,2019-06-14,69.0,15.87,56.1,13.6,9.5,0.53,13.58
Mumbai,2019-06-15,62.0,13.97,48.22,14.4,10.38,0.51,12.83
Mumbai,2019-06-16,58.0,11.64,55.6,9.91,9.73,0.33,14.62
Mumbai,2019-06-17,60.0,12.33,59.29,9.55,10.37,0.44,14.3
Mumbai,2019-06-18,65.0,14.3,52.99,11.91,10.39,0.51,14.79
Mumbai,2019-06-19,61.0,14.45,56.82,13.23,10.8,0.53,12.38
Mumbai,2019-06-20,80.0,15.98,82.29,11.25,10.9,0.48,13.0
Mumbai,2019-06-21,82.0,16.49,78.83,11.72,11.22,0.46,12.15
Mumbai,2019-06-22,84.0,19.33,88.55,13.33,11.19,0.46,13.26
Mumbai,2019-06-23,90.0,18.81,88.85,13.27,11.77,0.43,13.74
Mumbai,2019-06-24,92.0,20.36,80.85,15.53,12.04,0.54,13.16
Mumbai,2019-06-25,71.0,17.72,53.76,14.17,11.48,0.52,14.9
Mumbai,2019-06-26,63.0,15.04,49.61,13.16,11.63,0.47,13.43
Mumbai,2019-06-27,60.0,10.52,31.79,14.18,10.94,0.51,13.41
Mumbai,2019-06-28,59.0,7.2,31.49,11.4,9.39,0.44,16.47
Mumbai,2019-06-29,63.0,10.31,34.34,15.26,9.21,0.49,19.59
Mumbai,2019-06-30,59.0,11.91,39.11,15.23,9.42,0.53,14.72
Mumbai,2019-07-01,59.0,8.73,24.69,17.34,11.08,0.55,17.01
Mumbai,2019-07-02,61.0,9.86,21.58,19.56,12.53,0.59,14.59
Mumbai,2019-07-03,67.0,13.44,31.61,17.27,13.27,0.62,12.88
Mumbai,2019-07-04,68.0,16.28,43.96,14.32,12.93,0.72,12.16
Mumbai,2019-07-05,84.0,13.97,53.1,13.72,12.61,0.57,12.64
Mumbai,2019-07-06,57.0,10.48,46.43,11.91,11.13,0.42,14.05
Mumbai,2019-07-07,76.0,17.65,82.39,9.3,11.35,0.42,15.25
Mumbai,2019-07-08,84.0,9.78,54.07,12.64,11.47,0.44,14.2
Mumbai,2019-07-09,61.0,10.49,45.85,10.51,10.75,0.41,14.75
Mumbai,2019-07-10,59.0,8.69,28.14,12.99,9.36,0.47,12.85
Mumbai,2019-07-11,67.0,11.0,49.5,10.58,7.28,0.41,12.22
Mumbai,2019-07-12,72.0,11.6,48.04,11.89,7.21,0.44,13.87
Mumbai,2019-07-13,63.0,11.06,44.93,11.47,7.38,0.44,11.65
Mumbai,2019-07-14,65.0,9.18,43.54,9.99,8.0,0.44,13.45
Mumbai,2019-07-15,66.0,10.76,57.0,9.99,8.18,0.43,13.18
Mumbai,2019-07-16,66.0,11.46,51.18,9.44,8.32,0.45,11.87
Mumbai,2019-07-17,69.0,14.55,59.21,9.47,8.6,0.49,12.26
Mumbai,2019-07-18,70.0,14.07,62.65,11.3,9.19,0.46,12.41
Mumbai,2019-07-19,77.0,18.79,78.75,13.24,10.0,0.51,12.25
Mumbai,2019-07-20,78.0,18.67,57.53,16.96,9.35,0.62,12.88
Mumbai,2019-07-21,79.0,22.6,48.5,19.66,9.54,0.71,16.46
Mumbai,2019-07-22,64.0,11.58,32.14,16.13,8.73,0.55,17.35
Mumbai,2019-07-23,55.0,7.33,25.93,15.21,8.17,0.4,15.68
Mumbai,2019-07-24,51.0,7.93,22.05,13.77,7.67,0.28,15.25
Mumbai,2019-07-25,56.0,14.23,42.48,13.12,8.02,0.31,14.15
Mumbai,2019-07-26,59.0,11.83,41.53,10.47,8.06,0.27,14.63
Mumbai,2019-07-27,56.0,11.84,43.68,10.49,7.62,0.43,17.47
Mumbai,2019-07-28,61.0,14.16,53.66,9.9,8.41,0.46,16.94
Mumbai,2019-07-29,65.0,12.93,47.19,10.8,8.57,0.51,13.16
Mumbai,2019-07-30,58.0,10.37,32.95,12.72,7.7,0.46,15.39
Mumbai,2019-07-31,56.0,9.25,33.22,11.75,7.75,0.46,14.5
Mumbai,2019-08-01,58.0,9.44,38.95,10.59,7.93,0.43,14.61
Mumbai,2019-08-02,56.0,7.97,29.55,9.89,8.6,0.4,13.84
Mumbai,2019-08-03,49.0,8.06,23.05,8.7,10.29,0.39,13.76
Mumbai,2019-08-04,48.0,10.3,35.88,7.87,10.12,0.4,13.98
Mumbai,2019-08-05,56.0,11.9,41.42,9.02,10.04,0.42,12.85
Mumbai,2019-08-06,59.0,10.6,41.04,9.73,9.83,0.44,11.1
Mumbai,2019-08-07,60.0,12.73,51.39,9.14,9.37,0.43,12.52
Mumbai,2019-08-08,69.0,18.67,72.32,9.7,9.46,0.44,12.52
Mumbai,2019-08-09,74.0,18.48,66.95,8.54,9.26,0.43,11.43
Mumbai,2019-08-10,78.0,18.71,76.53,7.54,9.13,0.41,12.07
Mumbai,2019-08-11,72.0,15.56,62.75,7.74,8.71,0.43,12.19
Mumbai,2019-08-12,66.0,12.73,56.76,7.92,7.44,0.45,11.54
Mumbai,2019-08-13,66.0,13.07,52.56,10.19,8.19,0.54,9.89
Mumbai,2019-08-14,69.0,15.06,61.4,12.45,8.64,0.57,10.8
Mumbai,2019-08-15,70.0,11.75,47.84,10.33,9.53,0.53,12.32
Mumbai,2019-08-16,60.0,11.89,51.78,9.91,9.55,0.52,12.81
Mumbai,2019-08-17,67.0,13.3,64.05,9.24,7.74,0.52,13.62
Mumbai,2019-08-18,65.0,11.37,52.68,8.69,7.38,0.55,11.22
Mumbai,2019-08-19,67.0,11.44,53.12,9.8,8.07,0.54,10.44
Mumbai,2019-08-20,73.0,13.78,63.94,11.11,8.9,0.51,10.72
Mumbai,2019-08-21,68.0,15.77,53.39,11.06,8.59,0.52,11.15
Mumbai,2019-08-22,62.0,12.96,53.14,10.74,9.01,0.55,10.33
Mumbai,2019-08-23,64.0,16.01,52.92,11.58,9.56,0.6,9.38
Mumbai,2019-08-24,62.0,18.56,49.36,10.06,9.6,0.58,11.89
Mumbai,2019-08-25,66.0,12.37,47.31,11.86,11.14,0.69,8.11
Mumbai,2019-08-26,73.0,14.76,59.08,11.3,12.3,0.64,8.62
Mumbai,2019-08-27,64.0,13.53,55.06,10.38,11.97,0.35,10.51
Mumbai,2019-08-28,53.0,12.75,45.0,9.91,11.47,0.46,9.27
Mumbai,2019-08-29,57.0,13.24,46.32,10.03,11.13,0.66,8.93
Mumbai,2019-08-30,62.0,11.17,39.63,10.86,10.95,0.67,7.12
Mumbai,2019-08-31,62.0,11.53,42.24,11.28,11.18,0.63,8.93
Mumbai,2019-09-01,62.0,9.75,32.99,10.74,11.02,0.65,10.84
Mumbai,2019-09-02,67.0,12.12,41.22,9.33,10.89,0.71,8.56
Mumbai,2019-09-03,60.0,6.72,21.31,11.46,10.98,0.64,9.87
Mumbai,2019-09-04,54.0,7.68,20.72,12.01,11.23,0.62,9.36
Mumbai,2019-09-05,49.0,5.68,20.38,10.54,11.37,0.6,10.26
Mumbai,2019-09-06,47.0,7.6,29.36,10.81,10.93,0.57,9.62
Mumbai,2019-09-07,49.0,10.71,34.27,11.97,11.08,0.62,9.12
Mumbai,2019-09-08,51.0,8.69,29.63,13.69,11.81,0.67,12.28
Mumbai,2019-09-09,54.0,12.07,46.77,12.67,12.02,0.57,9.24
Mumbai,2019-09-10,54.0,13.89,51.1,12.29,11.8,0.39,10.38
Mumbai,2019-09-11,55.0,14.62,47.04,13.79,12.02,0.52,7.52
Mumbai,2019-09-12,55.0,10.93,41.79,12.54,11.38,0.44,7.84
Mumbai,2019-09-13,53.0,12.93,39.62,13.82,12.0,0.54,7.08
Mumbai,2019-09-14,60.0,13.24,54.5,12.13,11.58,0.46,9.01
Mumbai,2019-09-15,57.0,10.85,32.85,17.71,11.31,0.62,12.04
Mumbai,2019-09-16,65.0,11.95,45.25,13.78,12.4,0.57,7.17
Mumbai,2019-09-17,64.0,16.24,43.48,12.93,11.46,0.59,8.24
Mumbai,2019-09-18,80.0,17.95,42.66,17.44,12.06,0.8,7.93
Mumbai,2019-09-19,83.0,21.73,38.49,30.97,11.61,0.83,18.46
Mumbai,2019-09-20,73.0,14.94,34.2,21.94,10.98,0.75,10.91
Mumbai,2019-09-21,57.0,12.09,33.0,16.97,8.75,0.47,11.09
Mumbai,2019-09-22,56.0,15.09,44.55,15.95,6.85,0.45,11.12
Mumbai,2019-09-23,64.0,18.6,57.85,13.64,7.6,0.55,8.68
Mumbai,2019-09-24,67.0,15.04,59.47,12.38,7.4,0.57,9.33
Mumbai,2019-09-25,64.0,16.9,37.22,22.09,7.63,0.67,10.74
Mumbai,2019-09-26,70.0,17.28,39.46,19.61,7.97,0.67,10.72
Mumbai,2019-09-27,49.0,8.39,22.71,12.29,7.44,0.39,10.11
Mumbai,2019-09-28,40.0,8.32,27.38,10.2,7.82,0.28,7.38
Mumbai,2019-09-29,42.0,9.62,32.07,9.67,8.2,0.28,7.3
Mumbai,2019-09-30,41.0,8.33,26.16,9.8,8.42,0.32,6.25
Mumbai,2019-10-01,50.0,10.46,42.8,8.67,8.4,0.35,6.29
Mumbai,2019-10-02,64.0,16.15,56.33,11.75,8.57,0.47,8.0
Mumbai,2019-10-03,68.0,17.62,52.25,14.41,8.76,0.66,8.22
Mumbai,2019-10-04,72.0,24.77,64.32,18.88,9.19,0.71,10.65
Mumbai,2019-10-05,96.0,32.11,74.94,23.52,9.91,1.19,15.35
Mumbai,2019-10-06,99.0,35.13,77.75,27.19,11.47,0.83,27.28
Mumbai,2019-10-07,93.0,45.48,88.32,26.69,10.13,0.84,26.16
Mumbai,2019-10-08,112.0,54.08,99.28,26.33,10.18,1.45,27.71
Mumbai,2019-10-09,90.0,21.6,49.28,27.88,10.08,1.02,20.53
Mumbai,2019-10-10,89.0,39.03,81.82,33.69,11.46,0.89,24.9
Mumbai,2019-10-11,118.0,39.11,77.93,34.85,11.26,1.12,30.85
Mumbai,2019-10-12,110.0,49.37,103.99,32.46,12.09,0.83,32.79
Mumbai,2019-10-13,112.0,42.92,88.36,30.6,12.81,1.54,27.03
Mumbai,2019-10-14,117.0,55.33,112.01,32.7,13.2,0.98,25.92
Mumbai,2019-10-15,116.0,50.61,111.2,33.54,14.05,1.15,26.74
Mumbai,2019-10-16,121.0,49.19,118.26,35.06,14.7,1.24,29.97
Mumbai,2019-10-17,135.0,56.89,126.82,34.5,13.74,1.22,38.93
Mumbai,2019-10-18,135.0,62.55,129.06,35.88,13.29,1.19,13.21
Mumbai,2019-10-19,99.0,28.56,48.57,24.93,11.67,1.08,8.47
Mumbai,2019-10-20,86.0,15.09,29.91,21.0,11.06,1.19,8.69
Mumbai,2019-10-21,81.0,17.75,41.34,20.24,10.82,1.03,15.31
Mumbai,2019-10-22,76.0,17.92,44.55,22.87,10.54,1.04,15.92
Mumbai,2019-10-23,72.0,17.85,41.64,18.52,11.87,0.89,7.6
Mumbai,2019-10-24,87.0,30.71,72.1,24.2,12.45,1.04,8.38
Mumbai,2019-10-25,82.0,20.04,46.59,23.05,10.47,0.93,6.84
Mumbai,2019-10-26,69.0,25.58,57.91,18.86,9.45,0.91,8.26
Mumbai,2019-10-27,105.0,39.09,76.14,15.53,9.28,0.93,11.02
Mumbai,2019-10-28,92.0,53.5,91.27,17.36,9.61,0.68,13.97
Mumbai,2019-10-29,113.0,56.28,102.53,25.2,13.83,0.67,20.94
Mumbai,2019-10-30,97.0,40.81,84.5,25.09,13.26,0.83,16.87
Mumbai,2019-10-31,81.0,25.37,77.85,26.43,14.56,0.8,11.5
Mumbai,2019-11-01,77.0,16.55,57.59,25.78,14.62,0.65,13.02
Mumbai,2019-11-02,57.0,11.99,39.96,23.12,14.22,0.64,9.88
Mumbai,2019-11-03,71.0,20.09,62.74,23.86,15.36,0.72,10.7
Mumbai,2019-11-04,78.0,28.41,66.83,26.02,13.21,0.84,16.42
Mumbai,2019-11-05,79.0,36.96,76.94,30.58,15.39,0.85,22.29
Mumbai,2019-11-06,105.0,52.87,101.96,37.21,12.45,1.01,20.34
Mumbai,2019-11-07,84.0,19.26,52.22,20.79,9.31,0.61,13.36
Mumbai,2019-11-08,57.0,12.19,41.81,22.57,8.53,0.61,15.25
Mumbai,2019-11-09,82.0,27.12,73.34,31.47,8.97,0.8,14.44
Mumbai,2019-11-10,97.0,49.51,98.73,30.33,9.21,1.02,21.17
Mumbai,2019-11-11,108.0,57.72,106.42,39.04,10.26,1.12,26.65
Mumbai,2019-11-12,134.0,69.7,132.42,42.53,12.41,1.21,32.22
Mumbai,2019-11-13,140.0,64.9,122.75,47.12,9.55,1.03,28.58
Mumbai,2019-11-14,128.0,62.54,123.27,45.44,11.34,0.79,31.66
Mumbai,2019-11-15,131.0,69.75,128.01,48.03,10.86,0.88,29.62
Mumbai,2019-11-16,149.0,77.05,135.69,42.82,15.39,0.86,31.08
Mumbai,2019-11-17,149.0,70.89,123.26,35.4,21.01,0.93,28.13
Mumbai,2019-11-18,140.0,72.13,125.42,41.1,14.91,0.89,40.98
Mumbai,2019-11-19,184.0,90.92,163.46,52.54,10.58,1.17,33.36
Mumbai,2019-11-20,209.0,91.86,171.91,51.64,10.92,1.22,33.38
Mumbai,2019-11-21,209.0,92.37,167.92,49.5,11.59,1.16,29.5
Mumbai,2019-11-22,208.0,87.03,163.02,47.1,17.75,1.07,31.78
Mumbai,2019-11-23,184.0,82.21,154.89,42.15,16.27,1.08,28.57
Mumbai,2019-11-24,176.0,82.78,149.57,41.2,15.66,0.98,40.96
Mumbai,2019-11-25,190.0,89.06,159.83,44.9,13.78,1.06,36.41
Mumbai,2019-11-26,193.0,83.45,158.37,47.23,17.3,1.07,39.16
Mumbai,2019-11-27,173.0,73.81,143.06,40.31,16.55,0.94,23.19
Mumbai,2019-11-28,146.0,71.95,142.88,49.86,17.73,1.1,35.46
Mumbai,2019-11-29,163.0,81.38,148.72,43.02,16.65,1.21,28.14
Mumbai,2019-11-30,186.0,87.36,158.29,44.13,17.05,1.05,31.04
Mumbai,2019-12-01,212.0,94.89,168.1,40.69,16.74,1.27,27.11
Mumbai,2019-12-02,174.0,64.67,120.78,36.01,14.84,1.02,29.09
Mumbai,2019-12-03,115.0,39.87,98.1,33.4,14.4,0.93,20.33
Mumbai,2019-12-04,99.0,49.87,109.16,33.59,10.19,0.89,25.2
Mumbai,2019-12-05,111.0,65.29,121.72,36.28,9.91,1.01,19.03
Mumbai,2019-12-06,180.0,83.28,149.35,37.76,11.19,1.0,25.39
Mumbai,2019-12-07,154.0,70.54,140.48,42.12,10.58,0.96,33.03
Mumbai,2019-12-08,174.0,88.13,157.73,43.61,11.77,1.05,39.85
Mumbai,2019-12-09,205.0,82.73,147.34,42.56,12.12,1.14,37.94
Mumbai,2019-12-10,171.0,82.73,150.62,46.79,13.51,1.22,37.99
Mumbai,2019-12-11,198.0,95.77,169.34,44.51,14.82,1.29,28.02
Mumbai,2019-12-12,229.0,95.21,169.26,41.68,16.04,1.32,31.95
Mumbai,2019-12-13,203.0,72.43,132.97,39.02,14.48,1.02,32.43
Mumbai,2019-12-14,110.0,50.06,110.41,36.34,12.67,0.99,33.34
Mumbai,2019-12-15,128.0,69.63,143.27,40.24,12.47,1.15,34.86
Mumbai,2019-12-16,180.0,89.46,161.83,39.26,13.46,1.34,33.36
Mumbai,2019-12-17,191.0,80.42,149.67,37.31,10.74,1.18,38.95
Mumbai,2019-12-18,164.0,73.92,137.11,37.22,10.17,0.92,40.44
Mumbai,2019-12-19,164.0,75.17,138.83,38.8,9.88,0.98,35.35
Mumbai,2019-12-20,187.0,94.27,169.49,49.03,10.1,1.14,39.76
Mumbai,2019-12-21,212.0,94.04,174.95,45.96,10.79,1.25,27.67
Mumbai,2019-12-22,225.0,94.72,171.39,41.58,11.57,1.21,26.98
Mumbai,2019-12-23,214.0,94.33,167.3,37.77,13.41,1.18,30.36
Mumbai,2019-12-24,250.0,122.89,205.91,46.54,11.52,1.28,41.44
Mumbai,2019-12-25,283.0,134.32,215.78,44.73,10.77,1.26,28.58
Mumbai,2019-12-26,268.0,87.5,152.83,34.22,10.49,0.98,29.76
Mumbai,2019-12-27,184.0,88.03,154.44,39.77,10.27,1.02,32.89
Mumbai,2019-12-28,167.0,75.77,140.33,35.86,8.75,0.98,33.43
Mumbai,2019-12-29,160.0,75.81,145.75,36.07,9.36,0.98,36.88
Mumbai,2019-12-30,181.0,86.42,155.08,36.03,9.28,1.03,41.98
